,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,ZIP,ZIP5,nteeFinal
124916,254 RENSSELAER AVE,STATEN ISLAND,0.0,0,133074362,349,36085.0,254 RENSSELAER AVE STATEN ISLAND NY 10312-2952,SOCIETY FOR THE PRESERVATION OF THE ARTS AND CRAFTS OF MANKIND INC,A24,0.0,0.0,NY,254 RENSSELAER AVE,10312-2952,10312.0,A24
125351,390 BROADWAY,NEW YORK,213828.0,217419,132928554,661819,36061.0,390 BROADWAY NEW YORK NY 10013-3512,NEW YORK CHINESE CULTURAL CENTER INC,A23,456871.0,674295.0,NY,390 BROADWAY,10013-3512,10013.0,A23
125735,619 LEXINGTON AVE,NEW YORK,830891.0,1120427,133550290,1766188,36061.0,619 LEXINGTON AVE NEW YORK NY 10022-4613,YORK THEATRE COMPANY INC,A65,547566.0,1774695.0,NY,619 LEXINGTON AVE,10022-4613,10022.0,A65
125822,535 5TH AVENUE 6TH FLOOR,NEW YORK,383784.0,1599601,205622753,1568915,36061.0,535 5TH AVENUE NEW YORK NY 10017-3620,TURKISH CULTURAL CENTER,A23,189577.0,1823657.0,NY,535 5TH AVENUE,10017-3620,10017.0,A23
125888,126 SAINT FELIX ST,BROOKLYN,414230.0,94300,116000202,633318,36047.0,126 SAINT FELIX ST BROOKLYN NY 11217-1423,BROOKLYN MUSIC SCHOOL,A6E,414774.0,613616.0,NY,126 SAINT FELIX ST,11217-1423,11217.0,A6E
126006,4552 193RD ST,FLUSHING,19317.0,0,43790899,197157,36081.0,4552 193RD ST FLUSHING NY 11358-3442,ASPIRING LEADERS ENRICHMENT CENTER INC,A23,204388.0,204388.0,NY,4552 193RD ST,11358-3442,11358.0,A23
126013,37 W 28TH ST FL 8,NEW YORK,1479061.0,3200000,412116973,3356320,36061.0,37 W 28TH ST NEW YORK NY 10001-4203,NEXTBOOK INC,A23,0.0,3276903.0,NY,37 W 28TH ST,10001-4203,10001.0,A23
126117,151 BANK STREET ROOM 203C,NEW YORK,85246.0,178772,133509565,336343,36061.0,151 BANK STREET NEW YORK NY 10014-2049,NAKED ANGELS LTD,A65,43461.0,282301.0,NY,151 BANK STREET,10014-2049,10014.0,A65
126348,C/O D KEVIN DOLAN 467 KEAP STREET,BROOKLYN,0.0,301729,272974840,237642,36047.0,C/O D KEVIN DOLAN 467 KEAP STREET BROOKLYN NY 11211-0000,ORIGINAL MUSIC WORKSHOP INC,A6E,0.0,301731.0,NY,C/O D KEVIN DOLAN 467 KEAP STREET,11211-0000,11211.0,A6E
126353,145 HICKS ST A-54,BROOKLYN,106177.0,128964,20569320,416384,36047.0,145 HICKS ST BROOKLYN NY 11201-2327,BROOKLYN BALLET INC,A63,262855.0,404417.0,NY,145 HICKS ST,11201-2327,11201.0,A63
126384,160 W 71ST ST APT 18A,NEW YORK,2500.0,9255,134012482,38206,36061.0,160 W 71ST ST NEW YORK NY 10023-3901,BALLET AMBASSADORS INC,A63,41269.0,50524.0,NY,160 W 71ST ST,10023-3901,10023.0,A63
126462,336 W 37TH ST RM 206,NEW YORK,0.0,159837,136208782,251921,36061.0,336 W 37TH ST NEW YORK NY 10018-4691,CAMERA CLUB OF NEW YORK INC,A40,34661.0,204943.0,NY,336 W 37TH ST,10018-4691,10018.0,A40
126617,10 LINCOLN CENTER PLAZA,NEW YORK NY,38053548.0,26728181,131664054,71596158,36061.0,10 LINCOLN CENTER PLAZA NEW YORK NY NY 10023-6912,PHILHARMONIC-SYMPHONY SOCIETY OF NEW YORK INC,A69,27923405.0,60527639.0,NY,10 LINCOLN CENTER PLAZA,10023-6912,10023.0,A69
126734,450 WEST 37TH STREET SUITE 502,NEW YORK,2640728.0,2357710,510201839,6723735,36061.0,450 WEST 37TH STREET NEW YORK NY 10018-4016,ST LUKES CHAMBER ENSEMBLE INC,A6C,1582790.0,4380135.0,NY,450 WEST 37TH STREET,10018-4016,10018.0,A6C
126926,425 LAFAYETTE ST,NEW YORK,10269786.0,20043794,131844852,22704991,36061.0,425 LAFAYETTE ST NEW YORK NY 10003-7021,NEW YORK SHAKESPEARE FESTIVAL,A65,5614063.0,26196892.0,NY,425 LAFAYETTE ST,10003-7021,10003.0,A65
126951,450 WEST 37TH STREET NO 502,NEW YORK,0.0,349862,272622704,14800,36061.0,450 WEST 37TH STREET NO NEW YORK NY 10018-4016,ORCHESTRA OF ST LUKES SUPPORT CORPORATION,A69,0.0,628711.0,NY,450 WEST 37TH STREET NO,10018-4016,10018.0,A69
126990,175 8TH AVENUE,NEW YORK,3306462.0,4961803,133038262,9793940,36061.0,175 8TH AVENUE NEW YORK NY 10011-1694,JOYCE THEATER FOUNDATION INC,A62,4067538.0,9176465.0,NY,175 8TH AVENUE,10011-1694,10011.0,A62
127032,1120 PARK AVENUE NO STE 9B,NEW YORK,0.0,200000,453541115,71101,36061.0,1120 PARK AVENUE NO NEW YORK NY 10128-1242,GOODRICH-HOMER ART EDUCATION PROJECT INC,A20,0.0,200000.0,NY,1120 PARK AVENUE NO,10128-1242,10128.0,A20
127227,74 WARREN ST,NEW YORK,895577.0,172741,133693660,1966162,36061.0,74 WARREN ST NEW YORK NY 10007-1194,CHURCH STREET SCHOOL FOR MUSIC AND ART,A25,1418254.0,1753008.0,NY,74 WARREN ST,10007-1194,10007.0,A25
127256,792 EASTERN PKWY,BROOKLYN,971326.0,1820971,133798344,4032961,36047.0,792 EASTERN PKWY BROOKLYN NY 11213-3502,JEWISH CHILDRENS MUSEUM,A52,365672.0,2553012.0,NY,792 EASTERN PKWY,11213-3502,11213.0,A52
127310,150 W 79TH ST APT 9A,NEW YORK,0.0,25232,134034400,208566,36061.0,150 W 79TH ST NEW YORK NY 10024-6437,MUSICALS TONIGHT INC,A65,149725.0,175324.0,NY,150 W 79TH ST,10024-6437,10024.0,A65
127312,1001 AVE OF THE AMERICAS NO 10FL,NEW YORK,0.0,354489,132671116,271996,36061.0,1001 AVE OF THE AMERICAS NO NEW YORK NY 10018-5587,ATLAS THEATER CO INC,A65,0.0,392581.0,NY,1001 AVE OF THE AMERICAS NO,10018-5587,10018.0,A65
127344,C/O G SCOTT CLEMONS 140 BROADWAY,NEW YORK,0.0,1740417,237039510,1287247,36061.0,C/O G SCOTT CLEMONS 140 BROADWAY NEW YORK NY 10005-0000,AMERICAN FRIENDS OF COVENT GARDEN THE ROYAL OPERA THE ROYAL BALLET,A63,0.0,1740693.0,NY,C/O G SCOTT CLEMONS 140 BROADWAY,10005-0000,10005.0,A63
127402,59 E 4TH ST STE 6E,NEW YORK,1581671.0,2430545,132835847,3433115,36061.0,59 E 4TH ST NEW YORK NY 10003-8991,CREATIVE TIME INC,A20,453532.0,3045106.0,NY,59 E 4TH ST,10003-8991,10003.0,A20
127434,520 EIGHTH AVE 3RD FL STE 302,NEW YORK,536464.0,1085425,136161108,1592059,36061.0,520 EIGHTH AVE 3RD FL NEW YORK NY 10018-6507,NATIONAL GUILD FOR COMMUNITY ARTS EDUCATION INC,A25,498616.0,1601252.0,NY,520 EIGHTH AVE 3RD FL,10018-6507,10018.0,A25
127529,330 W 45 ST APT 2 F,NEW YORK,231056.0,20567,133931624,924883,36061.0,330 W 45 ST APT NEW YORK NY 10036-3858,RANDOM FARMS KIDS THEATER INC,A65,855517.0,919517.0,NY,330 W 45 ST APT,10036-3858,10036.0,A65
127657,80 VAN CORTLANDT PARK S STE 7D-1,BRONX,600580.0,1011247,510186869,1780016,36005.0,80 VAN CORTLANDT PARK S BRONX NY 10463-3039,BRONX ARTS ENSEMBLE INC,A68,594234.0,1605749.0,NY,80 VAN CORTLANDT PARK S,10463-3039,10463.0,A68
127858,55 W 39TH ST RM 302,NEW YORK,612122.0,762081,522303451,1119119,36061.0,55 W 39TH ST NEW YORK NY 10018-0568,EPIC THEATRE CENTER INC,A65,147868.0,990783.0,NY,55 W 39TH ST,10018-0568,10018.0,A65
128297,7522 13TH AVE,BROOKLYN,0.0,5723,136218331,14224,36047.0,7522 13TH AVE BROOKLYN NY 11228-2410,AMERICAN ITALIAN HISTORICAL ASSOCIATION INC,A23,0.0,5891.0,NY,7522 13TH AVE,11228-2410,11228.0,A23
128355,16 CROSBY ST,NEW YORK,308767.0,732373,205450672,781255,36061.0,16 CROSBY ST NEW YORK NY 10013-3107,NEST INC,A40,0.0,741018.0,NY,16 CROSBY ST,10013-3107,10013.0,A40
128613,C/O SUSAN BENDER 60 WEST 57TH ST NO,NEW YORK,0.0,23500,202034710,31793,36061.0,C/O SUSAN BENDER 60 WEST 57TH ST NO NEW YORK NY 10019-0000,AMERICAN ASSOCIATION FOR THE MENDELSSOHN FOUNDATION,A20,0.0,23502.0,NY,C/O SUSAN BENDER 60 WEST 57TH ST NO,10019-0000,10019.0,A20
128695,247 W 37TH ST FRNT 5,NEW YORK,944859.0,261693,134014418,2965207,36061.0,247 W 37TH ST FRNT NEW YORK NY 10018-5129,CIRCLE LODGE-CAMP KINDER RING OF THE WORKMENS CIRCLE INCORPORATED,A23,2336956.0,2686416.0,NY,247 W 37TH ST FRNT,10018-5129,10018.0,A23
128793,13 8 GRAND STREET 5EF,NEW YORK,82707.0,224988,133912334,161387,36061.0,13 8 GRAND STREET NEW YORK NY 10013-3135,AUBIN PICTURES INC,A20,18156.0,243144.0,NY,13 8 GRAND STREET,10013-3135,10013.0,A20
128806,SUITE 1004,NEW YORK,186991.0,730731,134146047,1760952,36061.0,SUITE NEW YORK NY 10010-0000,YOUTH AMERICA GRAND PRIX INC,A63,968247.0,1699258.0,NY,SUITE,10010-0000,10010.0,A63
129131,PO BOX 2018,NEW YORK,0.0,118321,770368617,129677,36061.0,,CHINESE FINANCE ASSOCIATES,A23,67219.0,185540.0,NY,,10008-2018,10008.0,A23
130611,400 E 77TH ST APT 8A,NEW YORK,213000.0,6201,134125044,815917,36061.0,400 E 77TH ST NEW YORK NY 10075-2324,HARLEM GOSPEL CHOIR ON TOUR INC,A6B,714115.0,767429.0,NY,400 E 77TH ST,10075-2324,10075.0,A6B
130668,259 W 4TH ST APT 3,NEW YORK,11440.0,43319,134069919,54789,36061.0,259 W 4TH ST NEW YORK NY 10014-3276,MANHATTAN ENSEMBLE THEATRE INC,A65,0.0,130229.0,NY,259 W 4TH ST,10014-3276,10014.0,A65
130675,PO BOX 20648,BROOKLYN,107258.0,125024,300156146,134773,36047.0,,BROOKLYN ART INCUBATOR INC,A20,0.0,125024.0,NY,,11202-0648,11202.0,A20
130931,79 HOWARD AVE,STATEN ISLAND,134750.0,391658,264411728,551659,36085.0,79 HOWARD AVE STATEN ISLAND NY 10301-4404,CASA BELVEDERE THE ITALIAN CULTURAL FOUNDATION INC,A23,14980.0,413805.0,NY,79 HOWARD AVE,10301-4404,10301.0,A23
131531,9004 161ST ST,JAMAICA,49432.0,183270,112396324,208923,36081.0,9004 161ST ST JAMAICA NY 11432-6141,KING MANOR ASSOCIATION OF LONG ISLAND INC,A54,29700.0,212970.0,NY,9004 161ST ST,11432-6141,11432.0,A54
131733,602 EAST 14TH STREET,NEW YORK,269128.0,712933,134008917,726461,36061.0,602 EAST 14TH STREET NEW YORK NY 10009-3399,STUDENTS FOR A FREE TIBET INC,A60,15001.0,727952.0,NY,602 EAST 14TH STREET,10009-3399,10009.0,A60
131831,547 W 27TH ST FL 4,NEW YORK,1784509.0,562935,133120824,5055181,36061.0,547 W 27TH ST NEW YORK NY 10001-5511,APERTURE FOUNDATION INC,A40,523763.0,5514587.0,NY,547 W 27TH ST,10001-5511,10001.0,A40
132261,135 HUDSON ST,NEW YORK,0.0,97805,452521658,58631,36061.0,135 HUDSON ST NEW YORK NY 10013-3073,OYSI INC,A23,0.0,97805.0,NY,135 HUDSON ST,10013-3073,10013.0,A23
132757,647 FULTON ST,BROOKLYN,362653.0,668540,133098471,915439,36047.0,647 FULTON ST BROOKLYN NY 11217-1152,URBANGLASS NEW YORK CONTEMPORARY GLASS CENTER INC,A40,282769.0,1274862.0,NY,647 FULTON ST,11217-1152,11217.0,A40
133415,232 3RD ST 3RD FL,BROOKLYN,38800.0,807856,200367608,804820,36047.0,232 3RD ST BROOKLYN NY 11215-2714,ISSUE PROJECT ROOM INCORPORATED,A61,148776.0,956632.0,NY,232 3RD ST,11215-2714,11215.0,A61
134158,109 W 27TH ST RM 9A,NEW YORK,85973.0,194066,133579172,330540,36061.0,109 W 27TH ST NEW YORK NY 10001-6208,THEATER LABRADOR INC,A65,14817.0,229242.0,NY,109 W 27TH ST,10001-6208,10001.0,A65
134508,39 W 32ND ST RM 1103,NEW YORK,568539.0,1360316,134067116,1119228,36061.0,39 W 32ND ST NEW YORK NY 10001-3842,MUSICIANS ON CALL INC,A68,41000.0,1384327.0,NY,39 W 32ND ST,10001-3842,10001.0,A68
134673,138 S OXFORD ST STE 4B,BROOKLYN,292168.0,404942,133645651,652780,36047.0,138 S OXFORD ST BROOKLYN NY 11217-1694,UBW INC,A62,200294.0,608543.0,NY,138 S OXFORD ST,11217-1694,11217.0,A62
134881,27 BLEECKER ST APT 3A,NEW YORK,23800.0,37600,133933808,35873,36061.0,27 BLEECKER ST NEW YORK NY 10012-2442,TO MAKE THE WORLD A BETTER PLACE,A25,0.0,37600.0,NY,27 BLEECKER ST,10012-2442,10012.0,A25
134919,PO BOX 1917,NEW YORK,0.0,25927,113479226,259206,36061.0,,BINDLESTIFF FAMILY VARIETY ARTS INC,A60,244347.0,270274.0,NY,,10009-8912,10009.0,A60
135412,139 E 33RD ST APT 3A,NEW YORK,0.0,0,204845149,25,36061.0,139 E 33RD ST NEW YORK NY 10016-5332,ZHENGUO BEIJING OPERA HOUSE INC,A61,0.0,0.0,NY,139 E 33RD ST,10016-5332,10016.0,A61
135507,ARTADIA CO ART SPACE,BROOKLYN,132779.0,739965,911877238,407523,36047.0,ARTADIA CO ART SPACE BROOKLYN NY 11201-0000,ART COUNCIL INC,A26,20732.0,658844.0,NY,ARTADIA CO ART SPACE,11201-0000,11201.0,A26
135621,41 SCHERMERHORN ST,BROOKLYN,53040.0,257813,753115715,257472,36047.0,41 SCHERMERHORN ST BROOKLYN NY 11201-4802,ESOPUS FOUNDATION LTD,A20,51841.0,311368.0,NY,41 SCHERMERHORN ST,11201-4802,11201.0,A20
136063,118 RIVERSIDE DR,NEW YORK,120000.0,3500,132909809,185508,36061.0,118 RIVERSIDE DR NEW YORK NY 10024-3708,HAVA KOHAV THEATRE DANCE FOUNDATION,A62,3373.0,68219.0,NY,118 RIVERSIDE DR,10024-3708,10024.0,A62
136100,PO BOX 1902,NEW YORK,0.0,66490,112608525,90579,36061.0,,BLACK EXPERIMENTAL THEATRE,A65,0.0,66531.0,NY,,10013-0881,10013.0,A65
136192,305 W BROADWAY,NEW YORK,10000.0,200,271627533,92918,36061.0,305 W BROADWAY NEW YORK NY 10013-5306,ROME ART PROGRAM INC,A25,96286.0,96486.0,NY,305 W BROADWAY,10013-5306,10013.0,A25
136302,1150 PARK AVE 7F,NEW YORK,2140.0,2211,134314973,10617,36061.0,1150 PARK AVE NEW YORK NY 10128-0000,DOUBLE ENTENDRE MUSIC ENSEMBLE INC,A6C,300.0,2678.0,NY,1150 PARK AVE,10128-0000,10128.0,A6C
136418,1158 FIFTH AVE NO 6B,NEW YORK,12740.0,14000,562364827,253111,36061.0,1158 FIFTH AVE NO NEW YORK NY 10029-6917,NO STRINGS INC,A68,245779.0,259790.0,NY,1158 FIFTH AVE NO,10029-6917,10029.0,A68
137503,972 5TH AVE,NEW YORK,0.0,1340525,452687529,763955,36061.0,972 5TH AVE NEW YORK NY 10075-0104,972 FIFTH AVENUE FUND INC,A23,0.0,1341880.0,NY,972 5TH AVE,10075-0104,10075.0,A23
137674,35 HYATT ST,STATEN ISLAND,514724.0,253984,200985637,2020086,36085.0,35 HYATT ST STATEN ISLAND NY 10301-1801,ST GEORGE THEATRE RESTORATION INC,A65,1713110.0,1999792.0,NY,35 HYATT ST,10301-1801,10301.0,A65
137714,330 W 42ND ST FL 12,NEW YORK,386544.0,568542,331049070,738506,36061.0,330 W 42ND ST NEW YORK NY 10036-6902,OUR TIME THEATRE COMPANY,A65,66074.0,571106.0,NY,330 W 42ND ST,10036-6902,10036.0,A65
137957,PO BOX 1325,NEW YORK,0.0,268,132813806,1206595,36061.0,,LES BALLETS TROCKADERO DE MONTE CARLO INC,A63,1335895.0,1337513.0,NY,,10028-0010,10028.0,A63
138045,19 W 69TH ST APT 304,NEW YORK,845625.0,3680218,113247651,2530199,36061.0,19 W 69TH ST NEW YORK NY 10023-4750,PERLMAN MUSIC PROGRAM INC,A6E,429502.0,3966606.0,NY,19 W 69TH ST,10023-4750,10023.0,A6E
138767,PO BOX 220378,BROOKLYN,3750.0,15054,113332514,37035,36047.0,,GREENPOINT MONITOR MUSEUM,A50,0.0,15054.0,NY,,11222-0378,11222.0,A50
138822,613 W 155TH ST,NEW YORK,1345004.0,1524534,135661025,3938865,36061.0,613 W 155TH ST NEW YORK NY 10032-7501,HISPANIC SOCIETY OF AMERICA,A23,0.0,7888594.0,NY,613 W 155TH ST,10032-7501,10032.0,A23
138966,321 EAST 69TH STREET,NEW YORK,39858.0,10000,61608238,195104,36061.0,321 EAST 69TH STREET NEW YORK NY 10021-5545,NEW YORK CONSERVATORY OF MUSIC INC,A6E,205857.0,215857.0,NY,321 EAST 69TH STREET,10021-5545,10021.0,A6E
139455,72 BARROW ST APT 2N,NEW YORK,0.0,34059,861159920,51395,36061.0,72 BARROW ST NEW YORK NY 10014-5717,GROUND UP PRODUCTIONS,A65,10714.0,45973.0,NY,72 BARROW ST,10014-5717,10014.0,A65
139478,6820 SELFRIDGE ST APT 6P,FOREST HILLS,0.0,22317,141964578,73295,36081.0,6820 SELFRIDGE ST FOREST HILLS NY 11375-5710,THE THEATRE WITHIN INC,A65,60715.0,83032.0,NY,6820 SELFRIDGE ST,11375-5710,11375.0,A65
139563,247 W 37TH ST FRNT 5,NEW YORK,0.0,0,133900360,31440,36061.0,247 W 37TH ST FRNT NEW YORK NY 10018-5129,SECOND CENTURY FUND OF THE WORKMENS CIRCLE INCORPORATED,A23,0.0,-15674.0,NY,247 W 37TH ST FRNT,10018-5129,10018.0,A23
139771,247 W 37TH ST FRNT 5,NEW YORK,767015.0,954203,136178558,2630384,36061.0,247 W 37TH ST FRNT NEW YORK NY 10018-5129,THE WORKMENS CIRCLE ARBETER RING INCORPORATED,A23,115201.0,1316461.0,NY,247 W 37TH ST FRNT,10018-5129,10018.0,A23
140106,45 PARK TER W APT 2A,NEW YORK,0.0,45348,133255396,45709,36061.0,45 PARK TER W NEW YORK NY 10034-1536,KOREA MUSIC FOUNDATION INC,A68,0.0,45357.0,NY,45 PARK TER W,10034-1536,10034.0,A68
141116,PO BOX 1114,NEW YORK,0.0,61768,30539644,250913,36061.0,,THEATER MITU INC,A65,245286.0,307561.0,NY,,10113-1114,10113.0,A65
142986,25 BROADWAY FL 9,NEW YORK,36000.0,1416279,133619611,900236,36061.0,25 BROADWAY NEW YORK NY 10004-0000,VENEZUELAN AMERICAN ENDOWMENT FOR THE ARTS INC,A12,20850.0,1438703.0,NY,25 BROADWAY,10004-0000,10004.0,A12
143496,127 W 127TH ST STE 324,NEW YORK,63555.0,211231,870753479,199127,36061.0,127 W 127TH ST NEW YORK NY 10027-3723,THE@LAUNDROMAT PROJECT INC,A40,7705.0,219394.0,NY,127 W 127TH ST,10027-3723,10027.0,A40
143643,148 CLASSON AVE,BROOKLYN,65463.0,96886,113603090,191892,36047.0,148 CLASSON AVE BROOKLYN NY 11205-2637,SENS PRODUCTION INC,A60,48693.0,145579.0,NY,148 CLASSON AVE,11205-2637,11205.0,A60
143811,10 EAST 53RD STREET 30TH FLOOR,NEW YORK,0.0,428975,270870538,388862,36061.0,10 EAST 53RD STREET NEW YORK NY 10022-5244,PALAZZO STROZZI FOUNDATION USA INC,A12,0.0,428975.0,NY,10 EAST 53RD STREET,10022-5244,10022.0,A12
144045,520 EIGHTH AVE,NEW YORK,149726.0,499860,261258354,511276,36061.0,520 EIGHTH AVE NEW YORK NY 10018-8655,PLAYWRIGHTS REALM INC,A65,13941.0,553553.0,NY,520 EIGHTH AVE,10018-8655,10018.0,A65
144159,64 EAST 94TH ST,NEW YORK,0.0,25170,571139066,54274,36061.0,64 EAST 94TH ST NEW YORK NY 10128-0773,STOLEN CHAIR THEATRE COMPANY INC,A65,28160.0,53330.0,NY,64 EAST 94TH ST,10128-0773,10128.0,A65
144419,11428 MERRICK BLVD,JAMAICA,68955.0,0,263251674,299563,36081.0,11428 MERRICK BLVD JAMAICA NY 11434-1335,INNERVISION THEATRE ARTS CENTER INC,A65,226810.0,226810.0,NY,11428 MERRICK BLVD,11434-1335,11434.0,A65
144508,201 46TH ST FL 4,BROOKLYN,24000.0,6275,205292405,385472,36047.0,201 46TH ST BROOKLYN NY 11220-1035,NARS FOUNDATION INC,A20,353097.0,359372.0,NY,201 46TH ST,11220-1035,11220.0,A20
144857,450 W 41ST ST 6TH FL,NEW YORK,121109.0,302812,133168746,272570,36061.0,450 W 41ST ST NEW YORK NY 10036-6807,ASSOCIATION FOR CULTURAL EQUITY INC,A24,0.0,302812.0,NY,450 W 41ST ST,10036-6807,10036.0,A24
145645,214 W 29TH ST RM 1001,NEW YORK,558054.0,559780,133407817,1100404,36061.0,214 W 29TH ST NEW YORK NY 10001-5318,NEW YORK STAGE AND FILM COMPANY INC,A25,529211.0,1092666.0,NY,214 W 29TH ST,10001-5318,10001.0,A25
145768,226 W 47TH ST FL 9,NEW YORK,94286.0,422660,272915269,358209,36061.0,226 W 47TH ST NEW YORK NY 10036-1413,ALL FOR ONE THEATER FESTIVAL INC,A65,47878.0,470538.0,NY,226 W 47TH ST,10036-1413,10036.0,A65
147392,56 BOGART ST,BROOKLYN,40137.0,129636,232616928,136475,36047.0,56 BOGART ST BROOKLYN NY 11206-3817,MOMENTA INC,A40,11400.0,141036.0,NY,56 BOGART ST,11206-3817,11206.0,A40
147426,520 8TH AVE RM 312,NEW YORK,72800.0,257797,61764976,259261,36061.0,520 8TH AVE NEW YORK NY 10018-8648,GINGOLD THEATRICAL GROUP,A65,24868.0,282244.0,NY,520 8TH AVE,10018-8648,10018.0,A65
147706,2 VAN SINDEREN AVENUE 2ND FL,BROOKLYN,2405267.0,3900615,113423916,4032875,36047.0,2 VAN SINDEREN AVENUE BROOKLYN NY 11207-0000,FEDERATION OF MULTICULTURAL PROGRAM OF NEW JERSEY INC,A23,0.0,3900615.0,NY,2 VAN SINDEREN AVENUE,11207-0000,11207.0,A23
147934,20 JAY ST STE 308,BROOKLYN,0.0,0,311614268,218812,36047.0,20 JAY ST BROOKLYN NY 11201-8322,TAMIZDAT INCORPORATED,A6E,216404.0,216404.0,NY,20 JAY ST,11201-8322,11201.0,A6E
147998,35-06 LEAVITT STREET CF-F,FLUSHING,123360.0,2135774,113323060,2083507,36081.0,35-06 LEAVITT STREET CF-F FLUSHING NY 11354-2906,KOREAN-AMERICAN SENIOR MUTUAL ASSOCIATION INC,A23,0.0,2135774.0,NY,35-06 LEAVITT STREET CF-F,11354-2906,11354.0,A23
149613,524 BERGEN ST,BROOKLYN,82899.0,92081,113536533,227218,36047.0,524 BERGEN ST BROOKLYN NY 11217-2407,VOLCANO LOVE INC,A62,134145.0,273466.0,NY,524 BERGEN ST,11217-2407,11217.0,A62
151362,209 EAST FIFTH STREET STE 3-4 REAR,NEW YORK,5075.0,3118,133529796,13617,36061.0,209 EAST FIFTH STREET NEW YORK NY 10003-8521,MIRASHAYAMA MUSIC INC,A68,8366.0,11484.0,NY,209 EAST FIFTH STREET,10003-8521,10003.0,A68
151468,429 W 45TH ST,NEW YORK,17716.0,11800,510427657,260799,36061.0,429 W 45TH ST NEW YORK NY 10036-3504,VII ASSOCIATION INC,A20,250000.0,261807.0,NY,429 W 45TH ST,10036-3504,10036.0,A20
151743,1040 1ST AVE,NEW YORK,0.0,714535,133624437,546061,36061.0,1040 1ST AVE NEW YORK NY 10022-2991,SIR JOHN SOANES MUSEUM FOUNDATION,A54,0.0,714535.0,NY,1040 1ST AVE,10022-2991,10022.0,A54
151875,PO BOX 7016,NEW YORK,23833.0,50238,136001556,44656,36061.0,,NATIONAL ORCHESTRAL ASSOCIATION INC,A69,0.0,62228.0,NY,,10150-7016,10150.0,A69
151976,1000 RICHMOND TERRACE BLDG D,STATEN ISLAND,204931.0,159998,133351673,362290,36085.0,1000 RICHMOND TERRACE BLDG D STATEN ISLAND NY 10301-1114,NOBLE MARITIME COLLECTION,A51,32001.0,263616.0,NY,1000 RICHMOND TERRACE BLDG D,10301-1114,10301.0,A51
152147,309 W 104TH ST APT 1D,NEW YORK,20817.0,50193,133937279,205571,36061.0,309 W 104TH ST NEW YORK NY 10025-4145,THEATER RESOURCES UNLIMITED INC,A65,116006.0,166200.0,NY,309 W 104TH ST,10025-4145,10025.0,A65
152203,41 WHITE ST,NEW YORK,360032.0,2791160,133904262,1326083,36061.0,41 WHITE ST NEW YORK NY 10013-3549,THE FLEA THEATER INC,A65,441359.0,3257126.0,NY,41 WHITE ST,10013-3549,10013.0,A65
152998,320 EAST 53RD STREET NO 100,NEW YORK,10000.0,15765,205993160,13826,36061.0,320 EAST 53RD STREET NO NEW YORK NY 10022-5298,ARTIST OF LIFE,A25,0.0,15765.0,NY,320 EAST 53RD STREET NO,10022-5298,10022.0,A25
153177,799 FORT WASHINGTON AVE,NEW YORK,46839.0,74895,136165508,219926,36061.0,799 FORT WASHINGTON AVE NEW YORK NY 10040-0000,INTERNATIONAL CENTER OF MEDIEVAL ART INC,A51,7139.0,150129.0,NY,799 FORT WASHINGTON AVE,10040-0000,10040.0,A51
153533,223 KINGS HWY,BROOKLYN,56940.0,69240,371469112,195443,36047.0,223 KINGS HWY BROOKLYN NY 11223-1106,UNITED CHINESE ASSOCIATION OF BROOKLYN INC,A23,80590.0,185667.0,NY,223 KINGS HWY,11223-1106,11223.0,A23
153732,FOUNDATION INC 150 EAST 42ND ST 32N,NEW YORK,413455.0,1576224,133275103,1575466,36061.0,FOUNDATION INC 150 EAST 42ND ST NEW YORK NY 10017-0000,THE AMERICAN AUSTRIAN FOUNDATION INC,A23,0.0,1642028.0,NY,FOUNDATION INC 150 EAST 42ND ST,10017-0000,10017.0,A23
153823,42-24 9TH ST,LONG ISLAND CITY,2000.0,13452,134021599,40295,36081.0,42-24 9TH ST LONG ISLAND CITY NY 11101-4916,AMERICAN BOLERO DANCE COMPANY INC,A62,27472.0,40924.0,NY,42-24 9TH ST,11101-4916,11101.0,A62
154004,45 MAIN ST STE 616,BROOKLYN,808141.0,370761,133047206,1342034,36047.0,45 MAIN ST BROOKLYN NY 11201-1099,MARQUIS STUDIOS LTD,A25,913631.0,1285583.0,NY,45 MAIN ST,11201-1099,11201.0,A25
155464,PO BOX 153,NEW YORK,111400.0,284746,133948717,410521,36061.0,,THE JAZZ GALLERY,A20,135383.0,440215.0,NY,,10021-0000,10021.0,A20
155565,511 W 54TH ST,NEW YORK,0.0,1129033,800339038,1330289,36061.0,511 W 54TH ST NEW YORK NY 10019-5014,ARS NOVA THEATER I INC,A65,195657.0,1337663.0,NY,511 W 54TH ST,10019-5014,10019.0,A65
155756,16 GRAMERCY PARK S,NEW YORK,27338.0,52439,262772109,175572,36061.0,16 GRAMERCY PARK S NEW YORK NY 10003-1705,PLAYERS FOUNDATION FOR THEATRE EDUCATION,A6E,11549.0,328579.0,NY,16 GRAMERCY PARK S,10003-1705,10003.0,A6E
